frame_number,instruction_text,quality_score,image_path,robot_x,robot_y,robot_z,robot_qx,robot_qy,robot_qz,robot_qw,roll_deg,pitch_deg,yaw_deg
1802,rotate counter-clockwise slowly,71,frames/frame_001802.png,-0.635754,0.195031,0.098969,-0.428409,-0.551909,0.300782,0.649147,-88.470018,-27.311367,76.338758
1803,rotate counter-clockwise slowly,70,frames/frame_001803.png,-0.637297,0.192639,0.099094,-0.426844,-0.553192,0.301969,0.648535,-88.479316,-27.370394,76.614397
1804,rotate counter-clockwise slowly,71,frames/frame_001804.png,-0.637309,0.192684,0.099109,-0.426857,-0.553165,0.301951,0.648558,-88.476977,-27.370329,76.609057
1805,rotate counter-clockwise slowly,72,frames/frame_001805.png,-0.635767,0.195011,0.098994,-0.428392,-0.551921,0.300788,0.649146,-88.469699,-27.312529,76.340759
1806,rotate counter-clockwise slowly,71,frames/frame_001806.png,-0.635753,0.195023,0.098955,-0.428397,-0.551950,0.300761,0.649130,-88.474481,-27.315167,76.342622
1807,rotate counter-clockwise slowly,68,frames/frame_001807.png,-0.635778,0.194996,0.099001,-0.428357,-0.551931,0.300785,0.649161,-88.467302,-27.315995,76.341648
1808,rotate counter-clockwise slowly,64,frames/frame_001808.png,-0.635757,0.195003,0.099002,-0.428368,-0.551932,0.300782,0.649155,-88.468624,-27.315344,76.341592
1809,rotate counter-clockwise slowly,66,frames/frame_001809.png,-0.635755,0.195038,0.099005,-0.428392,-0.551905,0.300775,0.649165,-88.467528,-27.313232,76.337362
1810,rotate counter-clockwise slowly,64,frames/frame_001810.png,-0.637323,0.192641,0.099128,-0.426827,-0.553173,0.301974,0.648560,-88.474802,-27.371004,76.612028
1811,rotate counter-clockwise slowly,63,frames/frame_001811.png,-0.635742,0.195047,0.098997,-0.428398,-0.551906,0.300774,0.649161,-88.468270,-27.312931,76.337481
1812,rotate counter-clockwise slowly,66,frames/frame_001812.png,-0.637299,0.192666,0.099130,-0.426842,-0.553161,0.301987,0.648554,-88.474866,-27.368254,76.611679
1813,rotate counter-clockwise slowly,66,frames/frame_001813.png,-0.637320,0.192656,0.099158,-0.426824,-0.553149,0.301978,0.648581,-88.471067,-27.370394,76.608868
1814,rotate counter-clockwise slowly,67,frames/frame_001814.png,-0.635768,0.195021,0.098997,-0.428383,-0.551907,0.300793,0.649162,-88.466740,-27.312567,76.339090
1815,rotate counter-clockwise slowly,65,frames/frame_001815.png,-0.635756,0.195020,0.099002,-0.428384,-0.551924,0.300773,0.649155,-88.469372,-27.314602,76.339807
1816,rotate counter-clockwise slowly,65,frames/frame_001816.png,-0.635771,0.194992,0.098990,-0.428382,-0.551934,0.300801,0.649135,-88.470537,-27.312510,76.343742
1817,rotate counter-clockwise slowly,65,frames/frame_001817.png,-0.635745,0.195046,0.098973,-0.428406,-0.551933,0.300730,0.649153,-88.473028,-27.316765,76.337478
1818,rotate counter-clockwise slowly,64,frames/frame_001818.png,-0.635739,0.195038,0.098952,-0.428406,-0.551939,0.300757,0.649136,-88.473867,-27.314516,76.340762
1819,rotate counter-clockwise slowly,64,frames/frame_001819.png,-0.635764,0.195004,0.098996,-0.428392,-0.551905,0.300801,0.649153,-88.467629,-27.311013,76.339742
1820,rock toward indicator slowly,67,frames/frame_001820.png,-0.635768,0.194990,0.098965,-0.428388,-0.551946,0.300792,0.649125,-88.472872,-27.313052,76.344752
1821,rock toward indicator slowly,67,frames/frame_001821.png,-0.635767,0.195041,0.099005,-0.428400,-0.551900,0.300775,0.649164,-88.467648,-27.312475,76.336686
1822,rock toward indicator slowly,69,frames/frame_001822.png,-0.635783,0.195022,0.099036,-0.428392,-0.551886,0.300795,0.649172,-88.464920,-27.311079,76.336482
1823,rock toward indicator slowly,70,frames/frame_001823.png,-0.635761,0.195027,0.099019,-0.428400,-0.551897,0.300795,0.649157,-88.467342,-27.310714,76.338137
1824,rock toward indicator slowly,70,frames/frame_001824.png,-0.635784,0.195001,0.099036,-0.428362,-0.551896,0.300817,0.649173,-88.462929,-27.311940,76.339558
1825,rock toward indicator slowly,68,frames/frame_001825.png,-0.635750,0.194993,0.098987,-0.428401,-0.551920,0.300798,0.649136,-88.470693,-27.310799,76.341679
1826,rock toward indicator slowly,69,frames/frame_001826.png,-0.635757,0.195009,0.098991,-0.428329,-0.551968,0.300738,0.649170,-88.469362,-27.323359,76.342344
1827,rock toward indicator slowly,69,frames/frame_001827.png,-0.635735,0.195036,0.098973,-0.428209,-0.552075,0.300552,0.649244,-88.471007,-27.352606,76.339544
1828,rock toward indicator slowly,68,frames/frame_001828.png,-0.635758,0.195051,0.098991,-0.427603,-0.552514,0.299802,0.649617,-88.464807,-27.480920,76.328011
1829,rock toward indicator slowly,70,frames/frame_001829.png,-0.635758,0.195184,0.099076,-0.426128,-0.553562,0.297732,0.650646,-88.447156,-27.813950,76.275111
1830,rock toward indicator slowly,71,frames/frame_001830.png,-0.635696,0.195397,0.098922,-0.420809,-0.557890,0.289864,0.653955,-88.468887,-29.059315,76.134612
1831,rock toward indicator slowly,72,frames/frame_001831.png,-0.635714,0.195426,0.098935,-0.419812,-0.558671,0.288327,0.654609,-88.469744,-29.296977,76.099557
1832,rock toward indicator slowly,73,frames/frame_001832.png,-0.635681,0.195497,0.098866,-0.417912,-0.560192,0.285381,0.655815,-88.477288,-29.751277,76.037204
1833,rock toward indicator slowly,70,frames/frame_001833.png,-0.635682,0.195624,0.098808,-0.416315,-0.561459,0.282819,0.656856,-88.483113,-30.139801,75.976761
1834,rock toward indicator slowly,70,frames/frame_001834.png,-0.635630,0.195757,0.098836,-0.415637,-0.561943,0.281702,0.657350,-88.478044,-30.305841,75.940801
1835,rock toward indicator slowly,63,frames/frame_001835.png,-0.637209,0.193516,0.098989,-0.412913,-0.563998,0.281080,0.657573,-88.480348,-30.638281,76.161219
1836,rock toward indicator slowly,60,frames/frame_001836.png,-0.635635,0.195944,0.098824,-0.413553,-0.563519,0.278396,0.658724,-88.476082,-30.806719,75.855710
1837,rock toward indicator slowly,62,frames/frame_001837.png,-0.635620,0.195938,0.098805,-0.413120,-0.563856,0.277781,0.658966,-88.477457,-30.904604,75.846140
1838,rock toward indicator slowly,61,frames/frame_001838.png,-0.637146,0.193711,0.098940,-0.410885,-0.565548,0.277876,0.658873,-88.483362,-31.124390,76.083860
1839,rock toward indicator slowly,61,frames/frame_001839.png,-0.635600,0.196121,0.098806,-0.411897,-0.564757,0.275762,0.659807,-88.473794,-31.204251,75.786810
1840,rotate counter-clockwise slowly,62,frames/frame_001840.png,-0.635570,0.196211,0.098780,-0.411082,-0.565402,0.274416,0.660325,-88.478279,-31.404901,75.754153
1841,rotate counter-clockwise slowly,63,frames/frame_001841.png,-0.637112,0.193928,0.098954,-0.409192,-0.566776,0.275139,0.660019,-88.476973,-31.533415,76.004905
1842,rotate counter-clockwise slowly,60,frames/frame_001842.png,-0.635550,0.196330,0.098838,-0.410675,-0.565646,0.273723,0.660657,-88.468751,-31.505011,75.724139
1843,rotate counter-clockwise slowly,58,frames/frame_001843.png,-0.637112,0.193959,0.098952,-0.408842,-0.567024,0.274622,0.660238,-88.475031,-31.613557,75.992302
1844,rotate counter-clockwise slowly,58,frames/frame_001844.png,-0.635546,0.196359,0.098761,-0.410294,-0.565979,0.273108,0.660862,-88.475956,-31.598241,75.715297
1845,rotate counter-clockwise slowly,58,frames/frame_001845.png,-0.635551,0.196407,0.098800,-0.410162,-0.566040,0.272884,0.660985,-88.470115,-31.630149,75.702843
1846,rotate counter-clockwise slowly,60,frames/frame_001846.png,-0.635538,0.196398,0.098786,-0.410109,-0.566097,0.272798,0.661004,-88.472816,-31.643384,75.703311
1847,rotate counter-clockwise slowly,62,frames/frame_001847.png,-0.635541,0.196417,0.098823,-0.409991,-0.566162,0.272647,0.661083,-88.469325,-31.667943,75.698243
1848,rotate counter-clockwise slowly,65,frames/frame_001848.png,-0.635525,0.196451,0.098818,-0.409922,-0.566218,0.272494,0.661141,-88.469958,-31.688297,75.692237
1849,rotate counter-clockwise slowly,65,frames/frame_001849.png,-0.635533,0.196394,0.098802,-0.409859,-0.566265,0.272478,0.661147,-88.469861,-31.696098,75.697102
1850,rotate counter-clockwise slowly,66,frames/frame_001850.png,-0.635541,0.196464,0.098858,-0.409820,-0.566255,0.272370,0.661225,-88.463805,-31.708503,75.685346
1851,,66,frames/frame_001851.png,-0.635532,0.196465,0.098816,-0.409759,-0.566318,0.272251,0.661257,-88.466446,-31.725442,75.683602
1852,,68,frames/frame_001852.png,-0.635541,0.196476,0.098850,-0.409720,-0.566340,0.272222,0.661274,-88.465508,-31.731699,75.684002
1853,,67,frames/frame_001853.png,-0.635518,0.196459,0.098785,-0.409720,-0.566391,0.272185,0.661246,-88.473112,-31.736106,75.688459
1854,,69,frames/frame_001854.png,-0.635534,0.196475,0.098804,-0.409699,-0.566389,0.272133,0.661282,-88.470370,-31.742376,75.683239
1855,,71,frames/frame_001855.png,-0.635509,0.196485,0.098798,-0.409694,-0.566402,0.272109,0.661284,-88.471798,-31.745186,75.682996
1856,,73,frames/frame_001856.png,-0.635510,0.196493,0.098800,-0.409677,-0.566400,0.272085,0.661306,-88.469579,-31.748609,75.680369
1857,,76,frames/frame_001857.png,-0.635517,0.196526,0.098819,-0.409661,-0.566398,0.271992,0.661356,-88.467296,-31.758024,75.671523
1858,,77,frames/frame_001858.png,-0.635494,0.196641,0.098855,-0.409355,-0.566598,0.271405,0.661615,-88.462714,-31.839281,75.645810
1859,,75,frames/frame_001859.png,-0.635479,0.196746,0.098869,-0.408307,-0.567330,0.269898,0.662252,-88.455136,-32.074944,75.610179
1860,,75,frames/frame_001860.png,-0.635463,0.196774,0.098838,-0.407024,-0.568254,0.268101,0.662979,-88.450736,-32.359817,75.575534
1861,slide lateral away from sternum,77,frames/frame_001861.png,-0.635604,0.196482,0.098841,-0.403525,-0.570754,0.263310,0.664887,-88.438960,-33.125148,75.491025
1862,slide lateral away from sternum,76,frames/frame_001862.png,-0.635654,0.196493,0.098841,-0.400980,-0.572546,0.259735,0.666291,-88.428966,-33.687828,75.420154
1863,slide lateral away from sternum,79,frames/frame_001863.png,-0.635706,0.196473,0.098879,-0.397942,-0.574672,0.255417,0.667950,-88.418034,-34.362131,75.331905
1864,slide lateral away from sternum,79,frames/frame_001864.png,-0.637303,0.194094,0.099113,-0.392848,-0.578217,0.251658,0.669331,-88.410397,-35.191440,75.496528
1865,slide lateral away from sternum,78,frames/frame_001865.png,-0.637294,0.194096,0.099091,-0.391012,-0.579540,0.248959,0.670270,-88.415260,-35.605756,75.446437
1866,slide lateral away from sternum,82,frames/frame_001866.png,-0.637340,0.194113,0.099185,-0.387079,-0.582212,0.243287,0.672317,-88.403768,-36.478350,75.326524
1867,slide lateral away from sternum,83,frames/frame_001867.png,-0.635793,0.196477,0.098970,-0.384989,-0.583770,0.236446,0.674604,-88.416349,-37.269790,74.951858
1868,slide lateral away from sternum,80,frames/frame_001868.png,-0.635814,0.196383,0.098957,-0.381389,-0.586274,0.231218,0.676287,-88.424065,-38.068964,74.858115
1869,slide lateral away from sternum,75,frames/frame_001869.png,-0.637375,0.194012,0.099090,-0.377947,-0.588607,0.229837,0.676663,-88.432849,-38.524144,75.079716
1870,slide lateral away from sternum,73,frames/frame_001870.png,-0.635839,0.196380,0.098910,-0.375817,-0.590077,0.223136,0.678809,-88.434428,-39.300126,74.711945
1871,slide lateral away from sternum,71,frames/frame_001871.png,-0.635822,0.196463,0.098837,-0.369020,-0.594546,0.213420,0.681756,-88.435040,-40.780155,74.533281
1872,slide lateral away from sternum,72,frames/frame_001872.png,-0.635789,0.196734,0.098859,-0.366392,-0.596167,0.209435,0.682993,-88.420615,-41.367383,74.429787
1873,slide lateral away from sternum,72,frames/frame_001873.png,-0.635721,0.196885,0.098792,-0.365308,-0.596889,0.207700,0.683472,-88.425025,-41.618336,74.389787
1874,slide lateral away from sternum,65,frames/frame_001874.png,-0.635709,0.197003,0.098833,-0.363387,-0.598044,0.204902,0.684330,-88.411769,-42.036320,74.321166
1875,slide lateral away from sternum,63,frames/frame_001875.png,-0.635751,0.196930,0.098803,-0.361736,-0.599083,0.202660,0.684964,-88.410118,-42.382833,74.285739
1876,slide lateral away from sternum,60,frames/frame_001876.png,-0.635749,0.196900,0.098760,-0.361035,-0.599553,0.201681,0.685212,-88.415097,-42.532848,74.274158
1877,slide lateral away from sternum,55,frames/frame_001877.png,-0.637328,0.194623,0.098959,-0.358170,-0.601258,0.201247,0.685349,-88.405128,-42.842219,74.497503
1878,slide lateral away from sternum,47,frames/frame_001878.png,-0.635709,0.197142,0.098779,-0.358967,-0.600786,0.198544,0.686134,-88.401942,-42.992093,74.190608
1879,slide lateral away from sternum,44,frames/frame_001879.png,-0.635693,0.197228,0.098811,-0.358191,-0.601232,0.197391,0.686481,-88.394398,-43.161833,74.158812
1880,slide lateral away from sternum,41,frames/frame_001880.png,-0.635694,0.197236,0.098798,-0.357852,-0.601450,0.196920,0.686602,-88.395457,-43.233787,74.151936
1881,slide lateral away from sternum,39,frames/frame_001881.png,-0.635690,0.197249,0.098806,-0.357267,-0.601790,0.196100,0.686843,-88.390838,-43.357736,74.133113
1882,slide lateral away from sternum,34,frames/frame_001882.png,-0.637249,0.194925,0.098991,-0.354703,-0.603300,0.196200,0.686820,-88.383496,-43.592961,74.375048
1883,slide lateral away from sternum,34,frames/frame_001883.png,-0.635667,0.197359,0.098789,-0.356175,-0.602453,0.194480,0.687289,-88.387524,-43.597017,74.095796
1884,slide lateral away from sternum,31,frames/frame_001884.png,-0.635682,0.197345,0.098837,-0.356035,-0.602491,0.194331,0.687371,-88.378288,-43.621589,74.087082
1885,slide lateral away from sternum,30,frames/frame_001885.png,-0.637210,0.195020,0.098941,-0.354130,-0.603685,0.195251,0.687046,-88.389333,-43.727589,74.354597
1886,slide lateral away from sternum,28,frames/frame_001886.png,-0.635665,0.197416,0.098812,-0.355706,-0.602702,0.193776,0.687513,-88.379303,-43.699507,74.072183
1887,slide lateral away from sternum,27,frames/frame_001887.png,-0.635610,0.197426,0.098732,-0.355620,-0.602826,0.193621,0.687493,-88.392714,-43.722470,74.080604
1888,slide lateral away from sternum,26,frames/frame_001888.png,-0.635642,0.197422,0.098781,-0.355485,-0.602855,0.193476,0.687578,-88.382392,-43.746107,74.070669
1889,slide lateral away from sternum,27,frames/frame_001889.png,-0.635630,0.197435,0.098773,-0.355413,-0.602919,0.193338,0.687598,-88.386017,-43.765004,74.069487
1890,slide lateral away from sternum,27,frames/frame_001890.png,-0.635633,0.197466,0.098814,-0.355370,-0.602910,0.193272,0.687646,-88.379274,-43.773684,74.061146
1891,slide lateral away from sternum,29,frames/frame_001891.png,-0.635618,0.197431,0.098750,-0.355291,-0.603014,0.193174,0.687624,-88.389727,-43.790839,74.070882
1892,slide lateral away from sternum,30,frames/frame_001892.png,-0.635607,0.197493,0.098781,-0.355191,-0.603047,0.192988,0.687698,-88.384153,-43.815061,74.058967
1893,slide lateral away from sternum,31,frames/frame_001893.png,-0.635611,0.197513,0.098766,-0.355315,-0.603010,0.193042,0.687652,-88.391379,-43.799785,74.059144
1894,slide lateral away from sternum,32,frames/frame_001894.png,-0.635583,0.197543,0.098691,-0.355430,-0.603041,0.192940,0.687594,-88.410378,-43.799854,74.058914
1895,slide lateral away from sternum,32,frames/frame_001895.png,-0.635595,0.197437,0.098640,-0.355481,-0.603197,0.192393,0.687584,-88.444809,-43.845261,74.042676
1896,slide lateral away from sternum,33,frames/frame_001896.png,-0.635618,0.197332,0.098566,-0.355205,-0.603493,0.191684,0.687665,-88.468104,-43.933847,74.032268
1897,slide lateral away from sternum,38,frames/frame_001897.png,-0.635633,0.197185,0.098516,-0.354052,-0.604347,0.189440,0.688132,-88.494451,-44.234545,73.978082
1898,slide lateral away from sternum,42,frames/frame_001898.png,-0.635644,0.197144,0.098422,-0.352426,-0.605460,0.186597,0.688764,-88.516178,-44.629064,73.913125
1899,slide lateral away from sternum,43,frames/frame_001899.png,-0.635645,0.197090,0.098358,-0.350178,-0.606904,0.183090,0.689580,-88.530927,-45.136589,73.843579
1900,slide lateral away from sternum,47,frames/frame_001900.png,-0.635666,0.197064,0.098405,-0.348850,-0.607665,0.181186,0.690086,-88.522875,-45.419837,73.799655
1901,slide lateral away from sternum,51,frames/frame_001901.png,-0.635679,0.197084,0.098411,-0.345927,-0.609394,0.176950,0.691131,-88.518272,-46.047736,73.712352
1902,slide lateral away from sternum,58,frames/frame_001902.png,-0.635636,0.197301,0.098372,-0.343232,-0.610989,0.172882,0.692096,-88.517005,-46.639524,73.621131
1903,slide lateral away from sternum,60,frames/frame_001903.png,-0.637115,0.195259,0.098479,-0.336833,-0.614602,0.167292,0.693413,-88.500065,-47.701345,73.729479
1904,slide lateral away from sternum,61,frames/frame_001904.png,-0.635600,0.197392,0.098282,-0.336274,-0.614975,0.163011,0.694373,-88.502264,-48.108475,73.426271
1905,slide lateral away from sternum,62,frames/frame_001905.png,-0.635609,0.197397,0.098212,-0.334211,-0.616162,0.160056,0.695003,-88.503052,-48.545650,73.371043
1906,slide lateral away from sternum,62,frames/frame_001906.png,-0.635594,0.197535,0.098256,-0.333341,-0.616608,0.158689,0.695339,-88.491872,-48.738588,73.326134
1907,slide lateral away from sternum,63,frames/frame_001907.png,-0.635526,0.197781,0.098265,-0.331841,-0.617419,0.156299,0.695878,-88.482191,-49.074699,73.255540
1908,slide lateral away from sternum,64,frames/frame_001908.png,-0.635495,0.197920,0.098237,-0.331177,-0.617814,0.155184,0.696093,-88.485841,-49.228930,73.227542
1909,slide lateral away from sternum,66,frames/frame_001909.png,-0.635469,0.198000,0.098232,-0.329948,-0.618459,0.153443,0.696490,-88.475257,-49.485733,73.185088
1910,slide lateral away from sternum,69,frames/frame_001910.png,-0.635468,0.197935,0.098178,-0.328900,-0.619059,0.152111,0.696745,-88.477884,-49.693386,73.173239
1911,slide lateral away from sternum,71,frames/frame_001911.png,-0.635486,0.197977,0.098240,-0.328458,-0.619252,0.151471,0.696921,-88.465987,-49.785766,73.148588
1912,slide lateral away from sternum,65,frames/frame_001912.png,-0.635444,0.198008,0.098196,-0.327704,-0.619682,0.150425,0.697120,-88.467843,-49.942222,73.132751
1913,slide lateral away from sternum,65,frames/frame_001913.png,-0.637021,0.195752,0.098413,-0.325348,-0.620892,0.150821,0.697061,-88.455261,-50.126439,73.368464
1914,auto depth change,65,frames/frame_001914.png,-0.637018,0.195805,0.098407,-0.324413,-0.621372,0.149559,0.697342,-88.446852,-50.316138,73.340815
1915,auto depth change,62,frames/frame_001915.png,-0.635414,0.198210,0.098243,-0.325888,-0.620588,0.147829,0.697720,-88.444263,-50.321822,73.059884
1916,auto depth change,1,frames/frame_001916.png,-0.635389,0.198265,0.098190,-0.325667,-0.620747,0.147440,0.697765,-88.451944,-50.375288,73.055598
1917,auto depth change,1,frames/frame_001917.png,-0.635419,0.198248,0.098251,-0.325538,-0.620755,0.147331,0.697841,-88.437968,-50.394584,73.044323
1918,auto depth change,1,frames/frame_001918.png,-0.635397,0.198290,0.098229,-0.325454,-0.620820,0.147162,0.697858,-88.441882,-50.416731,73.041957
1919,auto depth change,1,frames/frame_001919.png,-0.635394,0.198265,0.098242,-0.325295,-0.620903,0.146966,0.697900,-88.440897,-50.447446,73.039184
1920,auto depth change,1,frames/frame_001920.png,-0.635383,0.198306,0.098238,-0.325159,-0.620980,0.146764,0.697937,-88.441310,-50.476746,73.035348
1921,auto depth change,1,frames/frame_001921.png,-0.635392,0.198321,0.098241,-0.325084,-0.621002,0.146624,0.697981,-88.436850,-50.494706,73.026080
1922,auto depth change,1,frames/frame_001922.png,-0.635392,0.198329,0.098281,-0.324987,-0.621029,0.146537,0.698021,-88.430872,-50.510168,73.021745
1923,auto depth change,55,frames/frame_001923.png,-0.635397,0.198322,0.098260,-0.324922,-0.621064,0.146460,0.698036,-88.430740,-50.522545,73.021164
1924,slide lateral away from sternum,55,frames/frame_001924.png,-0.636966,0.195962,0.098423,-0.323042,-0.622067,0.147598,0.697776,-88.433268,-50.602924,73.289591
1925,slide lateral away from sternum,55,frames/frame_001925.png,-0.635405,0.198336,0.098268,-0.324789,-0.621131,0.146264,0.698080,-88.429241,-50.550744,73.015481
1926,slide lateral away from sternum,28,frames/frame_001926.png,-0.635364,0.198376,0.098227,-0.324790,-0.621177,0.146184,0.698055,-88.439426,-50.558484,73.018992
1927,slide lateral away from sternum,27,frames/frame_001927.png,-0.636960,0.195990,0.098427,-0.322985,-0.622089,0.147483,0.697807,-88.431228,-50.617411,73.283238
1928,slide lateral away from sternum,26,frames/frame_001928.png,-0.635374,0.198372,0.098266,-0.324765,-0.621148,0.146181,0.698093,-88.429911,-50.559901,73.011591
1929,slide lateral away from sternum,26,frames/frame_001929.png,-0.635409,0.198354,0.098296,-0.324730,-0.621139,0.146177,0.698118,-88.423777,-50.562769,73.008210
1930,slide lateral away from sternum,25,frames/frame_001930.png,-0.636967,0.196002,0.098414,-0.322963,-0.622110,0.147411,0.697814,-88.432946,-50.625582,73.280956
1931,slide lateral away from sternum,26,frames/frame_001931.png,-0.635374,0.198368,0.098280,-0.324716,-0.621161,0.146126,0.698116,-88.426915,-50.568574,73.008410
1932,slide lateral away from sternum,26,frames/frame_001932.png,-0.635382,0.198367,0.098248,-0.324710,-0.621198,0.146101,0.698091,-88.434239,-50.572072,73.014310
1933,slide lateral away from sternum,25,frames/frame_001933.png,-0.635381,0.198351,0.098243,-0.324692,-0.621209,0.146123,0.698085,-88.434611,-50.571963,73.018114
1934,slide lateral away from sternum,25,frames/frame_001934.png,-0.635389,0.198367,0.098278,-0.324695,-0.621173,0.146115,0.698117,-88.426962,-50.571474,73.009514
1935,,25,frames/frame_001935.png,-0.635396,0.198373,0.098266,-0.324703,-0.621177,0.146095,0.698114,-88.428740,-50.572594,73.008824
1936,,27,frames/frame_001936.png,-0.635408,0.198354,0.098289,-0.324682,-0.621172,0.146114,0.698124,-88.425146,-50.572492,73.008764
1937,,29,frames/frame_001937.png,-0.635367,0.198383,0.098251,-0.324711,-0.621184,0.146086,0.698106,-88.431373,-50.572947,73.010018
1938,,30,frames/frame_001938.png,-0.635399,0.198394,0.098304,-0.324705,-0.621148,0.146096,0.698139,-88.422541,-50.571613,73.002591
1939,,30,frames/frame_001939.png,-0.635381,0.198395,0.098285,-0.324709,-0.621172,0.146065,0.698122,-88.428249,-50.574462,73.005425
1940,,31,frames/frame_001940.png,-0.635311,0.198443,0.098139,-0.324292,-0.621559,0.145373,0.698116,-88.462958,-50.674130,73.021025
1941,,33,frames/frame_001941.png,-0.635281,0.198566,0.098098,-0.323814,-0.621857,0.144528,0.698247,-88.470342,-50.788738,73.002103
1942,,37,frames/frame_001942.png,-0.635202,0.198755,0.098008,-0.322279,-0.622787,0.142270,0.698593,-88.489578,-51.118652,72.974419
1943,,39,frames/frame_001943.png,-0.635167,0.198843,0.097970,-0.320510,-0.623824,0.139803,0.698979,-88.506249,-51.486673,72.948257
1944,,42,frames/frame_001944.png,-0.635117,0.198909,0.097904,-0.318708,-0.624920,0.137434,0.699294,-88.534338,-51.850644,72.944625
1945,rock toward indicator slowly,43,frames/frame_001945.png,-0.635083,0.198960,0.098369,-0.315251,-0.627154,0.133146,0.699690,-88.625825,-52.530660,72.996211
1946,rock toward indicator slowly,43,frames/frame_001946.png,-0.635147,0.198754,0.098293,-0.313521,-0.628497,0.131445,0.699584,-88.729646,-52.839980,73.116788
1947,rock toward indicator slowly,40,frames/frame_001947.png,-0.636673,0.196336,0.098184,-0.309963,-0.630552,0.130945,0.699414,-88.789206,-53.212109,73.456918
1948,rock toward indicator slowly,38,frames/frame_001948.png,-0.635133,0.199141,0.097991,-0.310212,-0.630483,0.127875,0.699934,-88.795646,-53.442167,73.187871
1949,rock toward indicator slowly,37,frames/frame_001949.png,-0.635263,0.199346,0.098136,-0.309416,-0.630803,0.127240,0.700114,-88.774804,-53.564657,73.186445
1950,rock toward indicator slowly,36,frames/frame_001950.png,-0.637180,0.197297,0.098509,-0.306009,-0.632452,0.127554,0.700066,-88.763969,-53.847715,73.508291
1951,rock toward indicator slowly,34,frames/frame_001951.png,-0.635649,0.199848,0.098319,-0.307155,-0.631989,0.125872,0.700287,-88.785718,-53.883744,73.288433
1952,rock toward indicator slowly,33,frames/frame_001952.png,-0.635674,0.200091,0.098184,-0.305847,-0.632931,0.125172,0.700134,-88.856514,-54.067232,73.419541
1953,rock toward indicator slowly,29,frames/frame_001953.png,-0.635570,0.200292,0.097893,-0.304794,-0.633894,0.124562,0.699831,-88.965181,-54.223686,73.573135
1954,rock toward indicator slowly,28,frames/frame_001954.png,-0.637198,0.198215,0.097843,-0.302138,-0.635569,0.125369,0.699319,-89.061797,-54.407187,73.975027
1955,rock toward indicator slowly,28,frames/frame_001955.png,-0.636170,0.200989,0.097822,-0.302683,-0.635644,0.123655,0.699320,-89.143537,-54.506511,73.867197
1956,rock toward indicator slowly,27,frames/frame_001956.png,-0.637811,0.198882,0.097905,-0.300410,-0.636995,0.124812,0.698866,-89.209896,-54.622812,74.232742
1957,rock toward indicator slowly,29,frames/frame_001957.png,-0.636239,0.201354,0.097684,-0.302026,-0.636330,0.123439,0.699018,-89.235777,-54.592279,74.000844
1958,rock toward indicator slowly,30,frames/frame_001958.png,-0.636175,0.201500,0.097544,-0.301583,-0.636741,0.123208,0.698876,-89.285302,-54.655783,74.071354
1959,rock toward indicator slowly,28,frames/frame_001959.png,-0.637862,0.199080,0.097787,-0.299355,-0.637758,0.124330,0.698708,-89.274908,-54.763320,74.352786
1960,rock toward indicator slowly,27,frames/frame_001960.png,-0.636375,0.201388,0.097656,-0.300812,-0.636972,0.122818,0.699067,-89.249525,-54.754007,74.072469
1961,rock toward indicator slowly,27,frames/frame_001961.png,-0.638033,0.199086,0.097947,-0.298300,-0.638079,0.123332,0.699043,-89.227667,-54.935902,74.317543
1962,rock toward indicator slowly,26,frames/frame_001962.png,-0.638055,0.199105,0.097924,-0.297704,-0.638408,0.122611,0.699123,-89.238471,-55.049656,74.322323
1963,rock toward indicator slowly,26,frames/frame_001963.png,-0.636478,0.201556,0.097654,-0.298015,-0.638422,0.119363,0.699540,-89.274605,-55.291539,74.063748
1964,rock toward indicator slowly,27,frames/frame_001964.png,-0.636444,0.201680,0.097505,-0.296108,-0.639549,0.116871,0.699742,-89.329936,-55.672257,74.084806
1965,tail up slowly,28,frames/frame_001965.png,-0.636482,0.201844,0.097424,-0.292948,-0.641397,0.112823,0.700045,-89.423514,-56.295482,74.127925
1966,tail up slowly,29,frames/frame_001966.png,-0.636497,0.201874,0.097388,-0.290839,-0.642656,0.110199,0.700187,-89.497757,-56.705327,74.174861
1967,tail up slowly,29,frames/frame_001967.png,-0.638125,0.199581,0.097769,-0.287102,-0.644598,0.109173,0.700105,-89.563858,-57.127987,74.488924
1968,tail up slowly,30,frames/frame_001968.png,-0.636578,0.201896,0.097733,-0.288043,-0.644335,0.106850,0.700319,-89.605276,-57.237939,74.256459
1969,tail up slowly,31,frames/frame_001969.png,-0.636692,0.201872,0.097919,-0.286312,-0.645538,0.104819,0.700228,-89.720832,-57.567666,74.359418
1970,tail up slowly,32,frames/frame_001970.png,-0.638403,0.199381,0.098226,-0.282840,-0.647711,0.104313,0.699708,-89.898101,-57.931015,74.803175
1971,tail up slowly,33,frames/frame_001971.png,-0.636894,0.201676,0.098165,-0.283979,-0.647546,0.102222,0.699707,-89.991376,-58.008644,74.624759
1972,tail up slowly,32,frames/frame_001972.png,-0.636857,0.201571,0.098142,-0.282609,-0.648999,0.100655,0.699143,-90.232614,-58.276341,74.859467
1973,tail up slowly,32,frames/frame_001973.png,-0.636651,0.201545,0.097969,-0.281455,-0.650419,0.099301,0.698482,-90.496154,-58.508227,75.114869
