frame_number,instruction_text,quality_score,image_path,robot_x,robot_y,robot_z,robot_qx,robot_qy,robot_qz,robot_qw,roll_deg,pitch_deg,yaw_deg
2193,make slow circular sweeps until moving anatomy appears,26,frames/frame_002193.png,-0.633321,0.058208,0.094070,0.694122,0.138133,-0.651942,-0.272185,-90.182023,56.084297,78.443511
2194,make slow circular sweeps until moving anatomy appears,29,frames/frame_002194.png,-0.634394,0.055655,0.094186,0.693776,0.140244,-0.652474,-0.270710,-90.203733,56.038255,78.725692
2195,make slow circular sweeps until moving anatomy appears,29,frames/frame_002195.png,-0.633290,0.058506,0.093851,0.694364,0.138332,-0.651757,-0.271912,-90.262282,56.086872,78.403594
2196,make slow circular sweeps until moving anatomy appears,28,frames/frame_002196.png,-0.633283,0.058557,0.093744,0.694471,0.138441,-0.651684,-0.271757,-90.299162,56.089162,78.389255
2197,make slow circular sweeps until moving anatomy appears,28,frames/frame_002197.png,-0.633313,0.058519,0.093576,0.694633,0.138737,-0.651567,-0.271474,-90.361961,56.085617,78.375602
2198,make slow circular sweeps until moving anatomy appears,28,frames/frame_002198.png,-0.633332,0.058327,0.093402,0.694760,0.139227,-0.651469,-0.271134,-90.426002,56.070995,78.381759
2199,make slow circular sweeps until moving anatomy appears,28,frames/frame_002199.png,-0.633337,0.058299,0.093290,0.694835,0.139459,-0.651399,-0.270987,-90.460764,56.062482,78.379006
2200,make slow circular sweeps until moving anatomy appears,28,frames/frame_002200.png,-0.633312,0.058481,0.093213,0.694986,0.139666,-0.651291,-0.270754,-90.515646,56.062383,78.361600
2201,make slow circular sweeps until moving anatomy appears,27,frames/frame_002201.png,-0.633322,0.058782,0.093208,0.695132,0.139808,-0.651173,-0.270590,-90.565305,56.061911,78.337908
2202,make slow circular sweeps until moving anatomy appears,27,frames/frame_002202.png,-0.633393,0.058838,0.092990,0.695874,0.141055,-0.650757,-0.269034,-90.849473,56.077375,78.292768
2203,make slow circular sweeps until moving anatomy appears,27,frames/frame_002203.png,-0.633516,0.058814,0.093035,0.695986,0.141139,-0.650765,-0.268679,-90.886883,56.099218,78.293369
2204,make slow circular sweeps until moving anatomy appears,26,frames/frame_002204.png,-0.633891,0.058781,0.093053,0.696226,0.141396,-0.650730,-0.268005,-90.971388,56.131703,78.289006
2205,make slow circular sweeps until moving anatomy appears,28,frames/frame_002205.png,-0.633994,0.058797,0.092959,0.696396,0.141677,-0.650645,-0.267623,-91.036412,56.137867,78.280564
2206,make slow circular sweeps until moving anatomy appears,28,frames/frame_002206.png,-0.635066,0.056166,0.093069,0.696251,0.144504,-0.651061,-0.265467,-91.159837,56.086623,78.579531
2207,make slow circular sweeps until moving anatomy appears,28,frames/frame_002207.png,-0.635045,0.056211,0.093117,0.696387,0.144944,-0.651017,-0.264979,-91.224893,56.088922,78.593490
2208,make slow circular sweeps until moving anatomy appears,28,frames/frame_002208.png,-0.633915,0.059078,0.092779,0.697264,0.143883,-0.650179,-0.265308,-91.414841,56.134256,78.286598
2209,make slow circular sweeps until moving anatomy appears,27,frames/frame_002209.png,-0.634040,0.059101,0.092814,0.697575,0.144776,-0.650015,-0.264405,-91.556831,56.130474,78.297130
2210,make slow circular sweeps until moving anatomy appears,26,frames/frame_002210.png,-0.635275,0.056336,0.093125,0.697418,0.147670,-0.650429,-0.262191,-91.683750,56.078838,78.603196
2211,make slow circular sweeps until moving anatomy appears,26,frames/frame_002211.png,-0.634273,0.059033,0.092890,0.698109,0.146084,-0.649753,-0.262915,-91.788797,56.137949,78.303312
2212,make slow circular sweeps until moving anatomy appears,26,frames/frame_002212.png,-0.634167,0.059084,0.092757,0.698583,0.147090,-0.649412,-0.261935,-91.985340,56.127613,78.275368
2213,make slow circular sweeps until moving anatomy appears,27,frames/frame_002213.png,-0.633980,0.059271,0.092321,0.699624,0.149337,-0.648519,-0.260092,-92.418399,56.073686,78.188521
2214,make slow circular sweeps until moving anatomy appears,27,frames/frame_002214.png,-0.634015,0.059244,0.092317,0.699755,0.149690,-0.648438,-0.259740,-92.477488,56.071441,78.189335
2215,make slow circular sweeps until moving anatomy appears,28,frames/frame_002215.png,-0.635114,0.056646,0.092439,0.699538,0.152320,-0.648751,-0.258007,-92.573771,56.001501,78.462164
2216,make slow circular sweeps until moving anatomy appears,27,frames/frame_002216.png,-0.634049,0.059396,0.092106,0.700193,0.150600,-0.648037,-0.259032,-92.657928,56.045525,78.145793
2217,make slow circular sweeps until moving anatomy appears,27,frames/frame_002217.png,-0.633991,0.059304,0.091949,0.700402,0.151134,-0.647799,-0.258749,-92.749384,56.019588,78.123105
2218,make slow circular sweeps until moving anatomy appears,27,frames/frame_002218.png,-0.635032,0.056508,0.092119,0.699921,0.153379,-0.648272,-0.257545,-92.745791,55.942338,78.418062
2219,make slow circular sweeps until moving anatomy appears,27,frames/frame_002219.png,-0.634992,0.056536,0.092095,0.699952,0.153382,-0.648123,-0.257832,-92.753234,55.915967,78.385845
2220,make slow circular sweeps until moving anatomy appears,27,frames/frame_002220.png,-0.633947,0.059195,0.092002,0.700317,0.150960,-0.647558,-0.259683,-92.709554,55.954028,78.067226
2221,make slow circular sweeps until moving anatomy appears,27,frames/frame_002221.png,-0.635042,0.056483,0.092346,0.699650,0.152502,-0.648192,-0.258998,-92.610184,55.895842,78.354509
2222,make slow circular sweeps until moving anatomy appears,27,frames/frame_002222.png,-0.634003,0.059181,0.092140,0.699898,0.148889,-0.647717,-0.261605,-92.463359,55.972803,77.974354
2223,make slow circular sweeps until moving anatomy appears,28,frames/frame_002223.png,-0.633683,0.058886,0.092146,0.699291,0.141573,-0.648659,-0.264934,-91.870880,56.324237,77.671174
2224,make slow circular sweeps until moving anatomy appears,28,frames/frame_002224.png,-0.633658,0.058691,0.092177,0.699064,0.137927,-0.649143,-0.266270,-91.602869,56.525707,77.521330
2225,make slow circular sweeps until moving anatomy appears,28,frames/frame_002225.png,-0.633620,0.058673,0.092140,0.698977,0.135975,-0.649370,-0.266946,-91.470875,56.636023,77.433082
2226,make slow circular sweeps until moving anatomy appears,27,frames/frame_002226.png,-0.633555,0.058491,0.092007,0.698808,0.131949,-0.649970,-0.267948,-91.204994,56.897751,77.279479
2227,make slow circular sweeps until moving anatomy appears,27,frames/frame_002227.png,-0.633450,0.058429,0.091871,0.698709,0.127715,-0.650563,-0.268816,-90.952856,57.187146,77.107133
2228,make slow circular sweeps until moving anatomy appears,26,frames/frame_002228.png,-0.633315,0.058324,0.091702,0.698654,0.123534,-0.651170,-0.269442,-90.720458,57.491785,76.940788
2229,make slow circular sweeps until moving anatomy appears,26,frames/frame_002229.png,-0.633234,0.058226,0.091572,0.698666,0.121459,-0.651460,-0.269653,-90.618237,57.650868,76.853976
2230,make slow circular sweeps until moving anatomy appears,26,frames/frame_002230.png,-0.633081,0.058160,0.091195,0.698701,0.117225,-0.652044,-0.270027,-90.415945,57.979586,76.675880
2231,make slow circular sweeps until moving anatomy appears,28,frames/frame_002231.png,-0.633009,0.058126,0.090943,0.698771,0.115209,-0.652285,-0.270129,-90.337472,58.141400,76.579924
2232,make slow circular sweeps until moving anatomy appears,28,frames/frame_002232.png,-0.632956,0.058003,0.090466,0.698823,0.111250,-0.652937,-0.270079,-90.160068,58.482744,76.437123
2233,make slow circular sweeps until moving anatomy appears,27,frames/frame_002233.png,-0.632878,0.057890,0.090111,0.698779,0.107404,-0.653680,-0.269953,-89.961937,58.822538,76.331278
2234,make slow circular sweeps until moving anatomy appears,27,frames/frame_002234.png,-0.632929,0.057715,0.089433,0.698506,0.098028,-0.655191,-0.270563,-89.438989,59.571772,76.034113
2235,make slow circular sweeps until moving anatomy appears,26,frames/frame_002235.png,-0.632939,0.057612,0.089121,0.698428,0.094605,-0.655758,-0.270610,-89.258748,59.859619,75.930700
2236,make slow circular sweeps until moving anatomy appears,27,frames/frame_002236.png,-0.632877,0.057613,0.088896,0.698430,0.093032,-0.655967,-0.270643,-89.188675,59.989891,75.869439
2237,make slow circular sweeps until moving anatomy appears,26,frames/frame_002237.png,-0.632660,0.057721,0.088375,0.698523,0.090110,-0.656204,-0.270816,-89.089653,60.220317,75.714758
2238,make slow circular sweeps until moving anatomy appears,26,frames/frame_002238.png,-0.632630,0.057735,0.088252,0.698496,0.088693,-0.656406,-0.270865,-89.018853,60.336457,75.665709
2239,make slow circular sweeps until moving anatomy appears,26,frames/frame_002239.png,-0.632685,0.057656,0.088170,0.698427,0.087314,-0.656646,-0.270908,-88.936815,60.450621,75.631554
2240,make slow circular sweeps until moving anatomy appears,26,frames/frame_002240.png,-0.633990,0.054789,0.088319,0.697947,0.086501,-0.657825,-0.269544,-88.740495,60.647661,75.881454
2241,make slow circular sweeps until moving anatomy appears,26,frames/frame_002241.png,-0.633031,0.057429,0.087986,0.698167,0.082216,-0.657634,-0.270779,-88.632646,60.897565,75.531766
2242,make slow circular sweeps until moving anatomy appears,26,frames/frame_002242.png,-0.634014,0.054697,0.087946,0.697885,0.082189,-0.658499,-0.269407,-88.532891,61.024717,75.749664
2243,make slow circular sweeps until moving anatomy appears,26,frames/frame_002243.png,-0.633830,0.054845,0.087580,0.697998,0.080235,-0.658653,-0.269328,-88.486967,61.194238,75.643254
2244,make slow circular sweeps until moving anatomy appears,26,frames/frame_002244.png,-0.632731,0.057676,0.087039,0.698197,0.074150,-0.658771,-0.270265,-88.306661,61.621190,75.245969
2245,make slow circular sweeps until moving anatomy appears,26,frames/frame_002245.png,-0.632712,0.057711,0.086885,0.698123,0.072232,-0.659144,-0.270065,-88.203640,61.801215,75.210539
2246,make slow circular sweeps until moving anatomy appears,27,frames/frame_002246.png,-0.632655,0.057754,0.086761,0.698114,0.071412,-0.659265,-0.270014,-88.167495,61.874701,75.184461
2247,make slow circular sweeps until moving anatomy appears,27,frames/frame_002247.png,-0.632549,0.057843,0.086598,0.698095,0.069788,-0.659510,-0.269888,-88.096009,62.022419,75.134873
2248,make slow circular sweeps until moving anatomy appears,29,frames/frame_002248.png,-0.632517,0.057785,0.086435,0.698068,0.068292,-0.659761,-0.269726,-88.027417,62.162568,75.096053
2249,make slow circular sweeps until moving anatomy appears,30,frames/frame_002249.png,-0.633580,0.055011,0.086496,0.697760,0.068703,-0.660706,-0.268101,-87.927898,62.274937,75.371397
2250,make slow circular sweeps until moving anatomy appears,29,frames/frame_002250.png,-0.632425,0.057798,0.086175,0.698034,0.066117,-0.660175,-0.269345,-87.928950,62.378782,75.051115
2251,make slow circular sweeps until moving anatomy appears,29,frames/frame_002251.png,-0.632380,0.057849,0.086096,0.697969,0.064594,-0.660481,-0.269133,-87.846702,62.526125,75.028095
2252,make slow circular sweeps until moving anatomy appears,29,frames/frame_002252.png,-0.632353,0.057911,0.086132,0.697924,0.063755,-0.660637,-0.269065,-87.798681,62.603097,75.013979
2253,make slow circular sweeps until moving anatomy appears,28,frames/frame_002253.png,-0.632462,0.057914,0.086318,0.697795,0.062173,-0.660988,-0.268909,-87.692471,62.751577,75.005333
2254,,28,frames/frame_002254.png,-0.632509,0.058179,0.085845,0.697995,0.059016,-0.661061,-0.268921,-87.645827,63.010942,74.794290
2255,,27,frames/frame_002255.png,-0.632443,0.058303,0.085685,0.698100,0.058467,-0.660997,-0.268926,-87.663293,63.054401,74.731839
2256,,26,frames/frame_002256.png,-0.632452,0.058378,0.085672,0.698126,0.057813,-0.661047,-0.268874,-87.648611,63.113071,74.697872
2257,,26,frames/frame_002257.png,-0.632698,0.058402,0.085855,0.698063,0.056421,-0.661310,-0.268690,-87.574547,63.246590,74.675113
2258,,26,frames/frame_002258.png,-0.632981,0.058423,0.085843,0.698050,0.055237,-0.661474,-0.268563,-87.527009,63.356674,74.637584
2259,,26,frames/frame_002259.png,-0.632999,0.058748,0.085413,0.698208,0.054394,-0.661367,-0.268590,-87.554038,63.421704,74.539665
2260,,26,frames/frame_002260.png,-0.632927,0.058939,0.085127,0.698325,0.053788,-0.661340,-0.268474,-87.574399,63.480093,74.480211
2261,,26,frames/frame_002261.png,-0.632904,0.058957,0.085058,0.698339,0.053409,-0.661426,-0.268302,-87.564898,63.526394,74.473926
2262,,25,frames/frame_002262.png,-0.633047,0.058892,0.085223,0.698202,0.052306,-0.661839,-0.267857,-87.473906,63.659526,74.514495
2263,,24,frames/frame_002263.png,-0.633226,0.058549,0.085072,0.698195,0.051297,-0.662142,-0.267319,-87.432657,63.790352,74.520813
2264,,24,frames/frame_002264.png,-0.633449,0.058344,0.084798,0.698243,0.050206,-0.662323,-0.266952,-87.410105,63.912059,74.486931
2265,,24,frames/frame_002265.png,-0.633472,0.058910,0.084611,0.698357,0.047753,-0.662555,-0.266530,-87.366206,64.150797,74.368592
2266,,24,frames/frame_002266.png,-0.633428,0.058984,0.084661,0.698367,0.046608,-0.662810,-0.266071,-87.328769,64.285546,74.353200
2267,,24,frames/frame_002267.png,-0.634584,0.056177,0.084813,0.698188,0.047853,-0.663585,-0.264383,-87.289193,64.330949,74.641374
2268,,24,frames/frame_002268.png,-0.633659,0.058622,0.084359,0.698465,0.044795,-0.663262,-0.264996,-87.297363,64.527278,74.331399
2269,,25,frames/frame_002269.png,-0.633743,0.058604,0.084255,0.698509,0.044188,-0.663364,-0.264730,-87.291850,64.599933,74.310881
2270,,25,frames/frame_002270.png,-0.633879,0.058828,0.084319,0.698510,0.042768,-0.663608,-0.264347,-87.244007,64.750977,74.277024
2271,,24,frames/frame_002271.png,-0.633852,0.059159,0.084393,0.698549,0.041446,-0.663749,-0.264098,-87.215389,64.881480,74.220042
2272,,23,frames/frame_002272.png,-0.634965,0.056530,0.084618,0.698393,0.042696,-0.664420,-0.262623,-87.181998,64.907730,74.483581
2273,,23,frames/frame_002273.png,-0.633956,0.059282,0.084378,0.698660,0.039901,-0.663887,-0.263698,-87.206364,65.042225,74.138639
2274,,22,frames/frame_002274.png,-0.634065,0.059298,0.084280,0.698761,0.039128,-0.663914,-0.263479,-87.219639,65.123213,74.081699
2275,,23,frames/frame_002275.png,-0.634034,0.059530,0.084128,0.699056,0.038065,-0.663881,-0.262933,-87.296689,65.252725,73.965916
2276,,24,frames/frame_002276.png,-0.634049,0.059548,0.084072,0.699117,0.037905,-0.663888,-0.262775,-87.314244,65.278390,73.949165
2277,,24,frames/frame_002277.png,-0.634059,0.059415,0.083995,0.699224,0.037947,-0.663911,-0.262427,-87.353591,65.302823,73.943440
2278,,24,frames/frame_002278.png,-0.634146,0.059256,0.083938,0.699285,0.038084,-0.664045,-0.261904,-87.376815,65.335340,73.976834
2279,,24,frames/frame_002279.png,-0.634193,0.059278,0.083923,0.699307,0.038207,-0.664136,-0.261597,-87.386060,65.351087,74.004329
2280,,24,frames/frame_002280.png,-0.634344,0.059321,0.083939,0.699405,0.038881,-0.664399,-0.260565,-87.435249,65.382207,74.099611
2281,,24,frames/frame_002281.png,-0.634381,0.059365,0.083988,0.699549,0.040516,-0.664882,-0.258691,-87.524104,65.405072,74.306310
2282,,24,frames/frame_002282.png,-0.635526,0.056637,0.084203,0.699450,0.043496,-0.665809,-0.256078,-87.557046,65.384515,74.742279
2283,,24,frames/frame_002283.png,-0.634466,0.059419,0.084047,0.699913,0.044222,-0.665945,-0.254328,-87.745882,65.465841,74.763967
2284,,24,frames/frame_002284.png,-0.634471,0.059477,0.084060,0.700246,0.046930,-0.666804,-0.250649,-87.936001,65.550778,75.112185
2285,make slow circular sweeps until moving anatomy appears,25,frames/frame_002285.png,-0.634481,0.059384,0.084195,0.701529,0.054921,-0.668716,-0.240125,-88.648526,65.765232,75.956417
2286,make slow circular sweeps until moving anatomy appears,25,frames/frame_002286.png,-0.634456,0.059275,0.084268,0.702242,0.058318,-0.669186,-0.235892,-89.033059,65.831789,76.211607
2287,make slow circular sweeps until moving anatomy appears,25,frames/frame_002287.png,-0.634433,0.059306,0.084311,0.702638,0.059918,-0.669353,-0.233831,-89.240359,65.867634,76.311152
2288,make slow circular sweeps until moving anatomy appears,25,frames/frame_002288.png,-0.634393,0.059223,0.084475,0.703367,0.063046,-0.669666,-0.229886,-89.634574,65.931057,76.509069
2289,make slow circular sweeps until moving anatomy appears,25,frames/frame_002289.png,-0.635381,0.056504,0.084774,0.703899,0.067884,-0.670281,-0.225038,-90.022855,65.932641,76.928880
2290,make slow circular sweeps until moving anatomy appears,24,frames/frame_002290.png,-0.634297,0.059120,0.084613,0.704540,0.067392,-0.669794,-0.224626,-90.258746,65.996145,76.687851
2291,make slow circular sweeps until moving anatomy appears,24,frames/frame_002291.png,-0.634352,0.059046,0.084876,0.705316,0.069903,-0.669853,-0.221225,-90.665631,66.062319,76.775363
2292,make slow circular sweeps until moving anatomy appears,23,frames/frame_002292.png,-0.634402,0.059060,0.085056,0.705634,0.070887,-0.669898,-0.219753,-90.832953,66.099558,76.813535
2293,make slow circular sweeps until moving anatomy appears,23,frames/frame_002293.png,-0.634442,0.058981,0.085406,0.706211,0.072801,-0.669958,-0.217077,-91.143628,66.156971,76.886419
2294,make slow circular sweeps until moving anatomy appears,23,frames/frame_002294.png,-0.634271,0.058959,0.085533,0.706876,0.074667,-0.669835,-0.214644,-91.490343,66.195396,76.898435
2295,make slow circular sweeps until moving anatomy appears,24,frames/frame_002295.png,-0.634245,0.058919,0.086134,0.707759,0.077569,-0.669872,-0.210553,-91.977392,66.284081,76.995145
2296,make slow circular sweeps until moving anatomy appears,24,frames/frame_002296.png,-0.634234,0.058905,0.086239,0.707862,0.077986,-0.669892,-0.209985,-92.038759,66.295554,77.015940
2297,make slow circular sweeps until moving anatomy appears,24,frames/frame_002297.png,-0.634207,0.058902,0.086397,0.708021,0.078666,-0.669930,-0.209072,-92.134786,66.313311,77.052683
2298,make slow circular sweeps until moving anatomy appears,24,frames/frame_002298.png,-0.634158,0.058916,0.086360,0.708150,0.078982,-0.669870,-0.208711,-92.201099,66.314998,77.042774
2299,make slow circular sweeps until moving anatomy appears,24,frames/frame_002299.png,-0.634135,0.058936,0.086298,0.708343,0.079552,-0.669773,-0.208147,-92.304879,66.311291,77.033173
2300,make slow circular sweeps until moving anatomy appears,24,frames/frame_002300.png,-0.634100,0.058941,0.086249,0.708592,0.080117,-0.669644,-0.207499,-92.431433,66.313920,77.007569
2301,make slow circular sweeps until moving anatomy appears,24,frames/frame_002301.png,-0.634093,0.058968,0.086334,0.708685,0.080370,-0.669616,-0.207174,-92.481088,66.318442,77.005989
2302,make slow circular sweeps until moving anatomy appears,24,frames/frame_002302.png,-0.634107,0.058990,0.086603,0.708785,0.080778,-0.669660,-0.206532,-92.542073,66.337026,77.032739
2303,make slow circular sweeps until moving anatomy appears,24,frames/frame_002303.png,-0.635161,0.056223,0.086814,0.708584,0.083119,-0.670073,-0.204944,-92.564975,66.282082,77.335392
2304,make slow circular sweeps until moving anatomy appears,24,frames/frame_002304.png,-0.634046,0.058850,0.086528,0.709059,0.081568,-0.669493,-0.205819,-92.688517,66.325826,77.010978
2305,make slow circular sweeps until moving anatomy appears,24,frames/frame_002305.png,-0.634075,0.058504,0.086399,0.709188,0.081956,-0.669455,-0.205342,-92.759641,66.331169,77.011943
2306,make slow circular sweeps until moving anatomy appears,24,frames/frame_002306.png,-0.634096,0.058695,0.086941,0.709127,0.081939,-0.669708,-0.204735,-92.740064,66.385947,77.081543
2307,make slow circular sweeps until moving anatomy appears,24,frames/frame_002307.png,-0.634075,0.058807,0.086986,0.709111,0.081918,-0.669738,-0.204701,-92.733120,66.390962,77.089640
2308,make slow circular sweeps until moving anatomy appears,24,frames/frame_002308.png,-0.633999,0.058880,0.087027,0.709015,0.081738,-0.669811,-0.204864,-92.686176,66.394216,77.108124
2309,make slow circular sweeps until moving anatomy appears,24,frames/frame_002309.png,-0.635060,0.056207,0.087372,0.708572,0.083536,-0.670422,-0.203671,-92.587500,66.356233,77.454701
2310,make slow circular sweeps until moving anatomy appears,25,frames/frame_002310.png,-0.633924,0.058998,0.087202,0.708766,0.081266,-0.670033,-0.205190,-92.564731,66.411436,77.163598
2311,make slow circular sweeps until moving anatomy appears,25,frames/frame_002311.png,-0.633935,0.059055,0.087500,0.708452,0.080787,-0.670265,-0.205705,-92.415288,66.414475,77.230489
2312,make slow circular sweeps until moving anatomy appears,26,frames/frame_002312.png,-0.633879,0.059017,0.087555,0.708319,0.081342,-0.669925,-0.207045,-92.372182,66.256814,77.205312
2313,make slow circular sweeps until moving anatomy appears,26,frames/frame_002313.png,-0.634850,0.056261,0.087707,0.707884,0.085212,-0.669468,-0.208452,-92.340057,65.823195,77.433978
2314,make slow circular sweeps until moving anatomy appears,25,frames/frame_002314.png,-0.634788,0.056285,0.087636,0.707833,0.086616,-0.668736,-0.210388,-92.361267,65.541352,77.363009
2315,make slow circular sweeps until moving anatomy appears,25,frames/frame_002315.png,-0.633559,0.059118,0.087198,0.708065,0.088299,-0.666296,-0.216557,-92.470215,64.866153,76.866824
2316,make slow circular sweeps until moving anatomy appears,25,frames/frame_002316.png,-0.634514,0.056423,0.087787,0.706862,0.102929,-0.660705,-0.230696,-92.539255,62.444569,76.785808
2317,make slow circular sweeps until moving anatomy appears,25,frames/frame_002317.png,-0.634434,0.056498,0.087735,0.706731,0.105980,-0.659084,-0.234324,-92.602200,61.875195,76.661252
2318,make slow circular sweeps until moving anatomy appears,25,frames/frame_002318.png,-0.633404,0.059193,0.087638,0.706630,0.110660,-0.655162,-0.243292,-92.710490,60.699944,76.163967
2319,make slow circular sweeps until moving anatomy appears,26,frames/frame_002319.png,-0.633377,0.059170,0.087683,0.706170,0.117067,-0.651819,-0.250501,-92.799297,59.535046,75.977159
2320,make slow circular sweeps until moving anatomy appears,26,frames/frame_002320.png,-0.633338,0.059210,0.087682,0.705660,0.123427,-0.648367,-0.257740,-92.883309,58.367435,75.786837
2321,make slow circular sweeps until moving anatomy appears,26,frames/frame_002321.png,-0.633330,0.059236,0.087653,0.705410,0.126344,-0.646730,-0.261103,-92.920647,57.826749,75.696390
2322,make slow circular sweeps until moving anatomy appears,26,frames/frame_002322.png,-0.634339,0.056585,0.087744,0.704462,0.134394,-0.643848,-0.266704,-92.989031,56.662342,75.801959
2323,make slow circular sweeps until moving anatomy appears,26,frames/frame_002323.png,-0.633206,0.059362,0.087475,0.704632,0.135544,-0.641381,-0.271573,-93.060225,56.124918,75.398234
2324,make slow circular sweeps until moving anatomy appears,26,frames/frame_002324.png,-0.633045,0.059511,0.087367,0.704135,0.141235,-0.637910,-0.278061,-93.154048,55.065331,75.203207
2325,make slow circular sweeps until moving anatomy appears,26,frames/frame_002325.png,-0.634060,0.056879,0.087589,0.703369,0.145813,-0.636946,-0.279841,-93.158955,54.528781,75.420153
2326,make slow circular sweeps until moving anatomy appears,26,frames/frame_002326.png,-0.632694,0.059685,0.086945,0.703579,0.148480,-0.633258,-0.286206,-93.307359,53.716855,74.928507
2327,make slow circular sweeps until moving anatomy appears,27,frames/frame_002327.png,-0.632334,0.059770,0.086792,0.703235,0.150841,-0.630996,-0.290777,-93.302747,53.106712,74.722433
2328,make slow circular sweeps until moving anatomy appears,26,frames/frame_002328.png,-0.632283,0.059872,0.086947,0.703456,0.148143,-0.632290,-0.288813,-93.238711,53.514247,74.737813
2329,make slow circular sweeps until moving anatomy appears,27,frames/frame_002329.png,-0.632129,0.060048,0.087118,0.704116,0.140716,-0.635928,-0.282869,-93.089608,54.679041,74.799724
2330,make slow circular sweeps until moving anatomy appears,26,frames/frame_002330.png,-0.632111,0.060068,0.087249,0.704449,0.136389,-0.638088,-0.279273,-92.995720,55.368240,74.854246
2331,make slow circular sweeps until moving anatomy appears,26,frames/frame_002331.png,-0.632001,0.060078,0.087340,0.705239,0.127031,-0.642566,-0.271311,-92.831097,56.866122,74.948619
2332,make slow circular sweeps until moving anatomy appears,25,frames/frame_002332.png,-0.631943,0.060094,0.087396,0.705660,0.121985,-0.644879,-0.267010,-92.751676,57.670653,74.990094
2333,make slow circular sweeps until moving anatomy appears,25,frames/frame_002333.png,-0.632959,0.057437,0.087812,0.705964,0.114244,-0.649832,-0.257452,-92.558053,59.169922,75.382776
2334,make slow circular sweeps until moving anatomy appears,26,frames/frame_002334.png,-0.631795,0.060206,0.087633,0.707021,0.102879,-0.653248,-0.250609,-92.451342,60.710004,75.152131
2335,make slow circular sweeps until moving anatomy appears,26,frames/frame_002335.png,-0.632796,0.057480,0.087912,0.707158,0.095854,-0.657664,-0.241285,-92.269417,62.114985,75.566011
2336,make slow circular sweeps until moving anatomy appears,26,frames/frame_002336.png,-0.631663,0.060207,0.087649,0.707738,0.089853,-0.658729,-0.238978,-92.248834,62.806531,75.294818
2337,make slow circular sweeps until moving anatomy appears,27,frames/frame_002337.png,-0.633024,0.057063,0.088298,0.707962,0.072138,-0.667501,-0.219152,-91.807238,65.995370,75.991173
2338,make slow circular sweeps until moving anatomy appears,28,frames/frame_002338.png,-0.631842,0.059635,0.088022,0.708392,0.063186,-0.669771,-0.213531,-91.719401,67.210785,75.828922
2339,make slow circular sweeps until moving anatomy appears,28,frames/frame_002339.png,-0.631669,0.059677,0.087895,0.708471,0.056619,-0.672343,-0.206923,-91.593512,68.316758,75.981946
2340,make slow circular sweeps until moving anatomy appears,28,frames/frame_002340.png,-0.631669,0.059694,0.087904,0.708405,0.053348,-0.673677,-0.203657,-91.488798,68.866466,76.097560
2341,make slow circular sweeps until moving anatomy appears,28,frames/frame_002341.png,-0.631667,0.059561,0.087883,0.708217,0.047101,-0.676303,-0.197040,-91.266706,69.947160,76.371581
2342,make slow circular sweeps until moving anatomy appears,27,frames/frame_002342.png,-0.631665,0.059546,0.087909,0.708045,0.043945,-0.677646,-0.193745,-91.118137,70.489306,76.541850
2343,make slow circular sweeps until moving anatomy appears,27,frames/frame_002343.png,-0.631652,0.059602,0.087941,0.707538,0.037607,-0.680460,-0.186950,-90.734577,71.593679,76.983070
2344,make slow circular sweeps until moving anatomy appears,26,frames/frame_002344.png,-0.631638,0.059614,0.087952,0.707210,0.034385,-0.681910,-0.183493,-90.496894,72.154992,77.249762
2345,make slow circular sweeps until moving anatomy appears,26,frames/frame_002345.png,-0.632760,0.056854,0.088273,0.706176,0.029447,-0.685487,-0.174799,-89.821384,73.306589,78.253291
2346,make slow circular sweeps until moving anatomy appears,26,frames/frame_002346.png,-0.632768,0.056791,0.088360,0.705101,0.021700,-0.688869,-0.166797,-88.979481,74.623757,79.135585
2347,make slow circular sweeps until moving anatomy appears,26,frames/frame_002347.png,-0.631787,0.058831,0.088298,0.702068,0.000855,-0.696441,-0.148557,-86.127927,77.862049,81.814330
2348,make slow circular sweeps until moving anatomy appears,26,frames/frame_002348.png,-0.631805,0.058844,0.088343,0.701370,-0.002995,-0.697935,-0.144767,-85.360060,78.489743,82.584128
2349,make slow circular sweeps until moving anatomy appears,26,frames/frame_002349.png,-0.631832,0.058790,0.088481,-0.699889,0.010573,0.700888,0.137112,-83.529154,79.732733,84.433872
2350,make slow circular sweeps until moving anatomy appears,24,frames/frame_002350.png,-0.631817,0.058819,0.088611,-0.698383,0.017971,0.703684,0.129485,-81.274410,80.944546,86.718061
2351,make slow circular sweeps until moving anatomy appears,24,frames/frame_002351.png,-0.631829,0.058824,0.088670,-0.697640,0.021536,0.704996,0.125757,-79.968290,81.526388,88.042160
2352,make slow circular sweeps until moving anatomy appears,23,frames/frame_002352.png,-0.631823,0.058655,0.088742,-0.696250,0.028235,0.707383,0.118522,-77.001510,82.623680,91.060742
2353,make slow circular sweeps until moving anatomy appears,22,frames/frame_002353.png,-0.632903,0.055602,0.088933,-0.695028,0.032730,0.709768,0.109977,-73.396295,83.624611,95.002679
2354,make slow circular sweeps until moving anatomy appears,22,frames/frame_002354.png,-0.631856,0.058290,0.088778,-0.694376,0.037652,0.710431,0.108228,-71.255567,84.132648,96.887359
