frame_number,instruction_text,quality_score,image_path,robot_x,robot_y,robot_z,robot_qx,robot_qy,robot_qz,robot_qw,roll_deg,pitch_deg,yaw_deg
2273,tail more medial slowly,63,frames/frame_002273.png,-0.690177,0.125970,0.195724,0.970513,0.216244,-0.104410,0.021032,-179.745994,12.225467,25.149490
2274,tail more medial slowly,63,frames/frame_002274.png,-0.690301,0.126104,0.195488,0.970662,0.215907,-0.103515,0.022011,-179.884668,12.149354,25.092887
2275,tail more medial slowly,64,frames/frame_002275.png,-0.690384,0.125931,0.195412,0.970723,0.215901,-0.102769,0.022838,-179.997827,12.086180,25.078583
2276,tail more medial slowly,65,frames/frame_002276.png,-0.691560,0.124868,0.196045,0.970645,0.216483,-0.102249,0.023001,179.977692,12.031740,25.143502
2277,tail more medial slowly,66,frames/frame_002277.png,-0.690526,0.125463,0.195611,0.970779,0.216001,-0.101769,0.023994,179.846470,12.002569,25.072127
2278,tail more medial slowly,68,frames/frame_002278.png,-0.691541,0.124762,0.196449,0.970683,0.216484,-0.101730,0.023652,179.890352,11.989683,25.133427
2279,tail more medial slowly,71,frames/frame_002279.png,-0.690461,0.125521,0.196234,0.970823,0.215885,-0.101487,0.024412,179.790321,11.981235,25.052116
2280,tail more medial slowly,71,frames/frame_002280.png,-0.691453,0.124582,0.197084,0.970766,0.216442,-0.100808,0.024578,179.760992,11.909206,25.113197
2281,tail more medial slowly,67,frames/frame_002281.png,-0.690396,0.125286,0.196841,0.970884,0.215917,-0.100632,0.025240,179.674786,11.905768,25.042301
2282,tail more medial slowly,67,frames/frame_002282.png,-0.690346,0.125282,0.197202,0.970903,0.215891,-0.100468,0.025374,179.655112,11.890683,25.036897
2283,tail more medial slowly,68,frames/frame_002283.png,-0.691326,0.124483,0.198152,0.970813,0.216411,-0.100290,0.025113,179.686637,11.864283,25.100972
2284,tail more medial slowly,69,frames/frame_002284.png,-0.690228,0.125280,0.197735,0.970940,0.215851,-0.100128,0.025647,179.614932,11.859224,25.027333
2285,tail more medial slowly,67,frames/frame_002285.png,-0.690215,0.125245,0.198098,0.970952,0.215844,-0.099996,0.025778,179.596530,11.847717,25.024421
2286,tail more medial slowly,67,frames/frame_002286.png,-0.690156,0.125231,0.198176,0.970969,0.215835,-0.099840,0.025817,179.588028,11.831154,25.022173
2287,tail more medial slowly,69,frames/frame_002287.png,-0.689954,0.125209,0.198157,0.971021,0.215770,-0.099439,0.025944,179.562597,11.789141,25.011110
2288,tail more medial slowly,67,frames/frame_002288.png,-0.689858,0.125182,0.198119,0.971040,0.215759,-0.099265,0.026015,179.550007,11.771316,25.008126
2289,tail more medial slowly,65,frames/frame_002289.png,-0.689746,0.125313,0.198097,0.971088,0.215676,-0.099006,0.025862,179.559865,11.738402,24.998763
2290,slide up,65,frames/frame_002290.png,-0.689757,0.125623,0.198101,0.971254,0.215203,-0.098860,0.024094,179.751208,11.677729,24.961157
2291,slide up,63,frames/frame_002291.png,-0.689803,0.125538,0.198328,0.971288,0.215059,-0.099182,0.022614,179.925746,11.677104,24.961999
2292,slide up,63,frames/frame_002292.png,-0.689804,0.125509,0.198388,0.971306,0.214985,-0.099351,0.021795,-179.977838,11.675721,24.963129
2293,slide up,62,frames/frame_002293.png,-0.690864,0.124829,0.199101,0.971296,0.215071,-0.099785,0.019265,-179.678373,11.661429,25.003555
2294,slide up,63,frames/frame_002294.png,-0.689837,0.125586,0.198569,0.971483,0.214177,-0.100017,0.018590,-179.606640,11.671026,24.905697
2295,slide up,67,frames/frame_002295.png,-0.689853,0.125539,0.198618,0.971648,0.213407,-0.100443,0.016408,-179.357313,11.665255,24.840482
2296,slide up,68,frames/frame_002296.png,-0.690921,0.124741,0.199350,0.971700,0.213119,-0.100904,0.014042,-179.080257,11.658725,24.835071
2297,slide up,67,frames/frame_002297.png,-0.689855,0.125486,0.198771,0.971879,0.212257,-0.101041,0.013752,-179.054407,11.667845,24.736395
2298,slide up,66,frames/frame_002298.png,-0.689879,0.125454,0.198787,0.972013,0.211579,-0.101348,0.012379,-178.898868,11.669212,24.672634
2299,slide up,65,frames/frame_002299.png,-0.690879,0.124741,0.199395,0.972015,0.211535,-0.101594,0.010883,-178.723061,11.660097,24.685498
2300,slide up,63,frames/frame_002300.png,-0.690872,0.124969,0.199023,0.972319,0.210131,-0.101790,0.008957,-178.516346,11.636895,24.540850
2301,slide up,61,frames/frame_002301.png,-0.690913,0.124998,0.199115,0.972356,0.209905,-0.101921,0.008680,-178.484187,11.645212,24.517910
2302,slide up,61,frames/frame_002302.png,-0.689972,0.125844,0.198738,0.972542,0.208931,-0.102162,0.008596,-178.480464,11.671767,24.404397
2303,slide up,61,frames/frame_002303.png,-0.690054,0.125912,0.198809,0.972595,0.208617,-0.102321,0.008224,-178.437963,11.681136,24.372220
2304,slide up,62,frames/frame_002304.png,-0.690018,0.126001,0.198744,0.972638,0.208436,-0.102296,0.008049,-178.420896,11.674327,24.352429
2305,slide up,65,frames/frame_002305.png,-0.689983,0.125989,0.198542,0.972702,0.208194,-0.102201,0.007860,-178.404755,11.659496,24.325145
2306,slide up,65,frames/frame_002306.png,-0.691053,0.125164,0.199165,0.972588,0.208692,-0.102305,0.007287,-178.330916,11.656477,24.391482
2307,slide up,65,frames/frame_002307.png,-0.691022,0.125214,0.199151,0.972643,0.208436,-0.102316,0.007108,-178.313444,11.653812,24.363031
2308,slide up,65,frames/frame_002308.png,-0.690038,0.126035,0.198680,0.972780,0.207734,-0.102432,0.007374,-178.349322,11.674505,24.277273
2309,slide up,66,frames/frame_002309.png,-0.690028,0.126019,0.198709,0.972788,0.207687,-0.102448,0.007377,-178.349837,11.676476,24.271745
2310,slide up,66,frames/frame_002310.png,-0.690041,0.126046,0.198669,0.972815,0.207566,-0.102443,0.007297,-178.342222,11.674174,24.258298
2311,slide up,68,frames/frame_002311.png,-0.690064,0.126049,0.198663,0.972850,0.207390,-0.102472,0.007250,-178.338313,11.676608,24.238008
2312,slide up,69,frames/frame_002312.png,-0.690076,0.126021,0.198675,0.972847,0.207393,-0.102494,0.007241,-178.336751,11.678797,24.238574
2313,slide up,69,frames/frame_002313.png,-0.690081,0.126038,0.198666,0.972851,0.207374,-0.102494,0.007252,-178.338278,11.679077,24.236224
2314,slide up,70,frames/frame_002314.png,-0.690083,0.126065,0.198715,0.972852,0.207355,-0.102521,0.007211,-178.333145,11.681254,24.234635
2315,slide up,71,frames/frame_002315.png,-0.690053,0.126030,0.198672,0.972855,0.207367,-0.102471,0.007249,-178.338536,11.676457,24.235285
2316,slide up,71,frames/frame_002316.png,-0.690066,0.125996,0.198702,0.972853,0.207352,-0.102510,0.007314,-178.345132,11.682448,24.233103
2317,slide up,70,frames/frame_002317.png,-0.691111,0.125199,0.199312,0.972728,0.207939,-0.102540,0.006833,-178.282510,11.673199,24.308487
2318,slide up,71,frames/frame_002318.png,-0.691118,0.125229,0.199358,0.972730,0.207908,-0.102582,0.006866,-178.285617,11.678793,24.304734
2319,slide up,73,frames/frame_002319.png,-0.690039,0.125987,0.198688,0.972850,0.207377,-0.102488,0.007369,-178.351669,11.681271,24.235232
2320,slide up,74,frames/frame_002320.png,-0.690036,0.125970,0.198726,0.972855,0.207363,-0.102463,0.007414,-178.357563,11.679597,24.232932
2321,slide up,75,frames/frame_002321.png,-0.690074,0.125827,0.198991,0.972856,0.207441,-0.102274,0.007655,-178.388687,11.664016,24.238322
2322,slide up,72,frames/frame_002322.png,-0.690070,0.125846,0.199054,0.972865,0.207436,-0.102197,0.007697,-178.395558,11.656295,24.236662
2323,slide up,71,frames/frame_002323.png,-0.690060,0.125713,0.199153,0.972867,0.207478,-0.102083,0.007909,-178.421937,11.648504,24.238565
2324,slide up,71,frames/frame_002324.png,-0.689991,0.125710,0.199162,0.972872,0.207492,-0.101998,0.008000,-178.434242,11.641127,24.238649
2325,slide up,72,frames/frame_002325.png,-0.690960,0.124864,0.199704,0.972770,0.208051,-0.101846,0.007775,-178.405763,11.617769,24.306713
2326,slide up,72,frames/frame_002326.png,-0.689895,0.125591,0.199049,0.972894,0.207528,-0.101683,0.008354,-178.482006,11.614221,24.236925
2327,slide up,72,frames/frame_002327.png,-0.689937,0.125581,0.199086,0.972902,0.207531,-0.101593,0.008509,-178.501782,11.607789,24.235001
2328,slide up,73,frames/frame_002328.png,-0.689974,0.125498,0.199257,0.972897,0.207537,-0.101605,0.008682,-178.521132,11.613347,24.233942
2329,slide up,74,frames/frame_002329.png,-0.690025,0.125418,0.199419,0.972876,0.207625,-0.101623,0.008776,-178.530313,11.617570,24.243449
2330,slide up,74,frames/frame_002330.png,-0.689915,0.125404,0.199212,0.972919,0.207577,-0.101288,0.008976,-178.561917,11.584754,24.233425
2331,tail more medial slowly,76,frames/frame_002331.png,-0.690050,0.125328,0.199556,0.972890,0.207695,-0.101298,0.009324,-178.599910,11.594091,24.243653
2332,tail more medial slowly,76,frames/frame_002332.png,-0.690036,0.125356,0.199556,0.972898,0.207663,-0.101273,0.009410,-178.610625,11.593382,24.238715
2333,tail more medial slowly,74,frames/frame_002333.png,-0.689958,0.125305,0.199427,0.972905,0.207715,-0.101085,0.009611,-178.637567,11.576977,24.241493
2334,tail more medial slowly,72,frames/frame_002334.png,-0.689933,0.125263,0.199437,0.972904,0.207726,-0.101063,0.009729,-178.651436,11.577326,24.241366
2335,tail more medial slowly,70,frames/frame_002335.png,-0.689882,0.125246,0.199398,0.972906,0.207752,-0.100970,0.009866,-178.668982,11.570179,24.242372
2336,tail more medial slowly,69,frames/frame_002336.png,-0.689912,0.125168,0.199452,0.972887,0.207827,-0.100992,0.009964,-178.678713,11.574976,24.250369
2337,tail more medial slowly,68,frames/frame_002337.png,-0.689906,0.125182,0.199463,0.972891,0.207813,-0.100974,0.010066,-178.690925,11.575390,24.247508
2338,tail more medial slowly,66,frames/frame_002338.png,-0.689919,0.125134,0.199486,0.972879,0.207862,-0.100983,0.010086,-178.692335,11.576791,24.253085
2339,tail more medial slowly,65,frames/frame_002339.png,-0.689902,0.125134,0.199526,0.972875,0.207877,-0.100988,0.010156,-178.700014,11.578991,24.254226
2340,tail more medial slowly,63,frames/frame_002340.png,-0.689913,0.125110,0.199532,0.972865,0.207917,-0.101001,0.010168,-178.700584,11.580793,24.258869
2341,tail more medial slowly,63,frames/frame_002341.png,-0.689898,0.125096,0.199499,0.972867,0.207929,-0.100953,0.010201,-178.705366,11.576168,24.259712
2342,tail more medial slowly,63,frames/frame_002342.png,-0.689873,0.125057,0.199492,0.972873,0.207916,-0.100917,0.010273,-178.714684,11.573802,24.257053
2343,tail more medial slowly,65,frames/frame_002343.png,-0.689862,0.125036,0.199502,0.972864,0.207950,-0.100924,0.010287,-178.715618,11.574969,24.260998
2344,tail more medial slowly,66,frames/frame_002344.png,-0.689882,0.125064,0.199522,0.972878,0.207885,-0.100930,0.010229,-178.709735,11.574249,24.253997
2345,tail more medial slowly,68,frames/frame_002345.png,-0.690972,0.124501,0.200174,0.972824,0.208133,-0.101020,0.009464,-178.617426,11.565524,24.292500
2346,tail more medial slowly,70,frames/frame_002346.png,-0.689935,0.125364,0.199482,0.972971,0.207461,-0.100956,0.009747,-178.659374,11.566103,24.208973
2347,tail more medial slowly,70,frames/frame_002347.png,-0.689954,0.125176,0.199411,0.972994,0.207298,-0.101146,0.008936,-178.564357,11.568190,24.199714
2348,tail more medial slowly,72,frames/frame_002348.png,-0.691049,0.124320,0.200046,0.972871,0.207744,-0.101505,0.007782,-178.418768,11.580053,24.267873
2349,tail more medial slowly,74,frames/frame_002349.png,-0.691070,0.124077,0.200026,0.972874,0.207434,-0.102244,0.005819,-178.180786,11.616267,24.257601
2350,tail more medial slowly,75,frames/frame_002350.png,-0.690035,0.124699,0.199294,0.973115,0.205899,-0.103156,0.003340,-177.894697,11.662130,24.108736
2351,tail more medial slowly,75,frames/frame_002351.png,-0.690048,0.124671,0.199309,0.973456,0.203727,-0.104300,-0.000350,-177.472648,11.707762,23.899871
2352,slide up,77,frames/frame_002352.png,-0.690128,0.124374,0.199404,0.974742,0.196267,-0.106290,-0.007792,-176.667066,11.779901,23.112785
2353,slide up,77,frames/frame_002353.png,-0.690079,0.124301,0.199398,0.975088,0.194320,-0.106556,-0.009426,-176.498195,11.779159,22.902332
2354,slide up,78,frames/frame_002354.png,-0.691100,0.123402,0.199943,0.975565,0.191401,-0.107075,-0.013178,-176.093307,11.763539,22.602969
2355,slide up,79,frames/frame_002355.png,-0.690020,0.124147,0.199198,0.976183,0.187942,-0.107280,-0.015323,-175.885790,11.752854,22.218989
2356,slide up,79,frames/frame_002356.png,-0.690010,0.124104,0.199256,0.976640,0.185192,-0.107556,-0.017623,-175.650102,11.745234,21.921722
2357,slide up,79,frames/frame_002357.png,-0.690070,0.123985,0.199251,0.976883,0.183733,-0.107682,-0.018631,-175.549673,11.743957,21.761553
2358,slide up,79,frames/frame_002358.png,-0.690112,0.123932,0.199246,0.977378,0.180837,-0.107795,-0.020244,-175.397921,11.735300,21.438124
2359,slide up,78,frames/frame_002359.png,-0.691311,0.123049,0.199766,0.977725,0.178718,-0.107864,-0.021891,-175.233589,11.718143,21.206848
2360,slide up,76,frames/frame_002360.png,-0.691548,0.123165,0.199891,0.978297,0.175442,-0.107943,-0.022440,-175.208722,11.731542,20.826604
2361,slide up,75,frames/frame_002361.png,-0.690655,0.124104,0.199334,0.979364,0.169704,-0.107720,-0.021057,-175.441619,11.761978,20.131003
2362,slide up,72,frames/frame_002362.png,-0.692012,0.123057,0.200283,0.982558,0.151305,-0.106948,-0.015758,-176.289868,11.852782,17.893831
2363,slide up,70,frames/frame_002363.png,-0.691148,0.123766,0.199780,0.984829,0.136632,-0.106387,-0.011174,-177.007425,11.916925,16.109616
2364,slide up,69,frames/frame_002364.png,-0.692301,0.122918,0.200548,0.985742,0.130028,-0.106373,-0.009487,-177.283463,11.961034,15.313527
2365,slide up,65,frames/frame_002365.png,-0.691383,0.123719,0.199964,0.987584,0.116015,-0.105809,-0.004718,-178.015628,11.999083,13.608671
2366,slide up,61,frames/frame_002366.png,-0.691409,0.123659,0.199964,0.988318,0.109998,-0.105456,-0.002716,-178.326371,11.996421,12.877410
2367,slide up,61,frames/frame_002367.png,-0.692606,0.122788,0.200691,0.989531,0.098935,-0.105071,0.000707,-178.864018,12.009941,11.538635
2368,slide up,54,frames/frame_002368.png,-0.691613,0.123616,0.200114,0.990116,0.093167,-0.104793,0.002769,-179.177331,12.007001,10.837539
2369,slide up,54,frames/frame_002369.png,-0.691839,0.123597,0.200190,0.991069,0.082290,-0.104773,0.005802,-179.663482,12.041986,9.528443
2370,slide up,46,frames/frame_002370.png,-0.692017,0.123631,0.200463,0.991769,0.072803,-0.105006,0.008229,179.939476,12.091988,8.390364
2371,slide up,45,frames/frame_002371.png,-0.692133,0.123637,0.200797,0.992306,0.064271,-0.105332,0.010154,179.612502,12.142818,7.370415
2372,slide up,42,frames/frame_002372.png,-0.692125,0.123523,0.200682,0.992769,0.056119,-0.105456,0.011769,179.324109,12.163816,6.398681
2373,slide up,40,frames/frame_002373.png,-0.692636,0.123140,0.200925,0.993280,0.043451,-0.106364,0.013915,178.921019,12.269391,4.893587
2374,slide up,36,frames/frame_002374.png,-0.692758,0.123253,0.200909,0.993451,0.038157,-0.106691,0.014685,178.766374,12.304378,4.266183
2375,slide up,32,frames/frame_002375.png,-0.692798,0.123306,0.200750,0.993596,0.033206,-0.106914,0.015292,178.634056,12.326016,3.680781
2376,slide up,29,frames/frame_002376.png,-0.692907,0.123303,0.200798,0.993688,0.028961,-0.107227,0.015747,178.528506,12.357541,3.179526
2377,slide up,29,frames/frame_002377.png,-0.694048,0.122463,0.201514,0.993693,0.027701,-0.107550,0.015504,178.541877,12.392135,3.035254
2378,slide up,28,frames/frame_002378.png,-0.693193,0.123384,0.200970,0.993762,0.023882,-0.107721,0.016189,178.413971,12.407997,2.580919
2379,slide up,28,frames/frame_002379.png,-0.693255,0.123383,0.201009,0.993781,0.022372,-0.107853,0.016310,178.381039,12.421053,2.403072
2380,slide up,26,frames/frame_002380.png,-0.693183,0.123444,0.200899,0.993832,0.019395,-0.107928,0.016538,178.316766,12.425268,2.052793
2381,slide up,24,frames/frame_002381.png,-0.693146,0.123526,0.200773,0.993873,0.016768,-0.107967,0.016683,178.266553,12.425493,1.744456
2382,slide up,23,frames/frame_002382.png,-0.693238,0.123597,0.200885,0.993887,0.014438,-0.108153,0.016820,178.221237,12.443023,1.470615
2383,slide up,21,frames/frame_002383.png,-0.693281,0.123651,0.200844,0.993910,0.012333,-0.108176,0.016981,178.175681,12.442104,1.222933
2384,slide up,18,frames/frame_002384.png,-0.693376,0.123720,0.200963,0.993924,0.009000,-0.108352,0.017170,178.111407,12.456321,0.831446
2385,slide up,18,frames/frame_002385.png,-0.693413,0.123732,0.200958,0.993925,0.008361,-0.108382,0.017228,178.096489,12.458609,0.756098
2386,slide up,18,frames/frame_002386.png,-0.693401,0.123799,0.200984,0.993931,0.007188,-0.108402,0.017289,178.074418,12.458741,0.618443
2387,slide up,16,frames/frame_002387.png,-0.693433,0.123839,0.201014,0.993929,0.006218,-0.108474,0.017291,178.061868,12.465149,0.505214
2388,slide up,15,frames/frame_002388.png,-0.693452,0.123848,0.201063,0.993927,0.005832,-0.108515,0.017303,178.055572,12.469093,0.459904
2389,slide up,14,frames/frame_002389.png,-0.694499,0.123088,0.201655,0.993918,0.005656,-0.108678,0.016849,178.106301,12.487424,0.444938
2390,slide up,13,frames/frame_002390.png,-0.693502,0.123964,0.201026,0.993928,0.004409,-0.108583,0.017261,178.042284,12.474125,0.294287
2391,slide up,12,frames/frame_002391.png,-0.693529,0.124009,0.201050,0.993923,0.003935,-0.108645,0.017254,178.037131,12.480363,0.238998
2392,slide up,12,frames/frame_002392.png,-0.693550,0.124068,0.201042,0.993920,0.003506,-0.108695,0.017193,178.038776,12.485231,0.189690
2393,slide up,12,frames/frame_002393.png,-0.693573,0.124084,0.201043,0.993919,0.003232,-0.108720,0.017146,178.040737,12.487596,0.158194
2394,slide up,12,frames/frame_002394.png,-0.694592,0.123354,0.201642,0.993919,0.003312,-0.108807,0.016557,178.110450,12.497748,0.174943
2395,slide up,11,frames/frame_002395.png,-0.693562,0.124204,0.201043,0.993926,0.002641,-0.108710,0.016938,178.057496,12.485260,0.092011
2396,slide up,11,frames/frame_002396.png,-0.694600,0.123429,0.201737,0.993918,0.003104,-0.108846,0.016426,178.123095,12.501775,0.152267
2397,slide up,11,frames/frame_002397.png,-0.693520,0.124294,0.200971,0.993942,0.002407,-0.108585,0.016845,178.065341,12.470425,0.066086
2398,slide up,11,frames/frame_002398.png,-0.693485,0.124327,0.200989,0.993951,0.002337,-0.108521,0.016690,178.082510,12.462940,0.060039
2399,slide up,11,frames/frame_002399.png,-0.693470,0.124356,0.201011,0.993954,0.002468,-0.108499,0.016644,178.089555,12.460623,0.075977
2400,slide up,10,frames/frame_002400.png,-0.693451,0.124277,0.201023,0.993952,0.004715,-0.108457,0.016558,178.128311,12.459982,0.339265
2401,slide up,10,frames/frame_002401.png,-0.693452,0.124028,0.201019,0.993903,0.010288,-0.108548,0.016349,178.223675,12.480645,0.991862
2402,slide up,10,frames/frame_002402.png,-0.693536,0.123812,0.201098,0.993759,0.018087,-0.108907,0.015984,178.366330,12.534776,1.906017
2403,slide up,10,frames/frame_002403.png,-0.693687,0.123819,0.201206,0.993496,0.027626,-0.109402,0.015279,178.572355,12.604844,3.027897
2404,slide up,9,frames/frame_002404.png,-0.693682,0.123840,0.201226,0.993170,0.037208,-0.109627,0.014554,178.781407,12.640857,4.156012
2405,rotate counter-clockwise slowly,9,frames/frame_002405.png,-0.693506,0.123561,0.201373,0.992153,0.058740,-0.109620,0.012875,179.255954,12.652178,6.693921
2406,rotate counter-clockwise slowly,10,frames/frame_002406.png,-0.693538,0.123564,0.201450,0.991934,0.062454,-0.109586,0.012573,179.339060,12.648842,7.132142
2407,rotate counter-clockwise slowly,10,frames/frame_002407.png,-0.693610,0.123550,0.201628,0.991503,0.069196,-0.109493,0.012071,179.484157,12.638263,7.927151
2408,rotate counter-clockwise slowly,9,frames/frame_002408.png,-0.693620,0.123545,0.201776,0.991293,0.072183,-0.109485,0.011833,179.550613,12.636949,8.279708
2409,rotate counter-clockwise slowly,9,frames/frame_002409.png,-0.693579,0.123438,0.201927,0.990909,0.077517,-0.109365,0.011400,179.668975,12.621446,8.909435
2410,rotate counter-clockwise slowly,8,frames/frame_002410.png,-0.694486,0.122594,0.202429,0.990545,0.082463,-0.109126,0.010603,179.823450,12.587850,9.498296
2411,rotate counter-clockwise slowly,8,frames/frame_002411.png,-0.694432,0.122553,0.202303,0.990410,0.084356,-0.108913,0.010482,179.859872,12.562598,9.721155
2412,rotate counter-clockwise slowly,8,frames/frame_002412.png,-0.693430,0.123369,0.201714,0.990210,0.086962,-0.108667,0.010636,179.872955,12.536219,10.023938
2413,rotate counter-clockwise slowly,8,frames/frame_002413.png,-0.693563,0.123347,0.202053,0.989964,0.089646,-0.108752,0.010395,179.936491,12.543789,10.341655
2414,rotate counter-clockwise slowly,8,frames/frame_002414.png,-0.694636,0.122536,0.202819,0.989709,0.092440,-0.108785,0.009823,-179.960786,12.541520,10.676390
2415,rotate counter-clockwise slowly,9,frames/frame_002415.png,-0.693437,0.123223,0.201838,0.989424,0.096254,-0.108036,0.010190,-179.962817,12.459450,11.116843
2416,rotate counter-clockwise slowly,10,frames/frame_002416.png,-0.693483,0.123169,0.201972,0.989161,0.098941,-0.108022,0.010101,-179.918283,12.456716,11.432931
2417,rotate counter-clockwise slowly,11,frames/frame_002417.png,-0.694711,0.122272,0.203021,0.988743,0.102792,-0.108313,0.009430,-179.787572,12.481621,11.893762
2418,rotate counter-clockwise slowly,12,frames/frame_002418.png,-0.693743,0.123085,0.202479,0.988392,0.106381,-0.108050,0.009496,-179.752553,12.451456,12.313183
2419,rotate counter-clockwise slowly,12,frames/frame_002419.png,-0.694835,0.122278,0.202996,0.988068,0.109532,-0.107923,0.008796,-179.632739,12.427093,12.691297
2420,rotate counter-clockwise slowly,13,frames/frame_002420.png,-0.693813,0.123120,0.202039,0.987567,0.114832,-0.107008,0.008627,-179.558047,12.317994,13.312508
2421,rotate counter-clockwise slowly,13,frames/frame_002421.png,-0.693835,0.123157,0.202013,0.987245,0.117914,-0.106654,0.008285,-179.484422,12.271324,13.677423
2422,rotate counter-clockwise slowly,13,frames/frame_002422.png,-0.694944,0.122408,0.202655,0.986440,0.125091,-0.106002,0.007157,-179.273167,12.176308,14.531748
2423,rotate counter-clockwise slowly,13,frames/frame_002423.png,-0.693947,0.123184,0.201999,0.986122,0.127984,-0.105500,0.007337,-179.265492,12.119434,14.867615
2424,rotate counter-clockwise slowly,14,frames/frame_002424.png,-0.693982,0.123054,0.202024,0.985327,0.134599,-0.104714,0.006921,-179.147664,12.017959,15.647002
2425,rotate counter-clockwise slowly,14,frames/frame_002425.png,-0.693871,0.122925,0.202533,0.982700,0.152867,-0.104385,0.006065,-178.828932,11.947352,17.806444
2426,rotate counter-clockwise slowly,14,frames/frame_002426.png,-0.693707,0.122870,0.202267,0.981377,0.161325,-0.104118,0.005731,-178.691545,11.900149,18.806718
2427,rotate counter-clockwise slowly,15,frames/frame_002427.png,-0.693685,0.122931,0.202158,0.980678,0.165601,-0.104000,0.005540,-178.619315,11.877302,19.313122
2428,rotate counter-clockwise slowly,16,frames/frame_002428.png,-0.693791,0.123057,0.202251,0.979141,0.174455,-0.104024,0.005274,-178.479542,11.861651,20.362909
2429,rotate counter-clockwise slowly,18,frames/frame_002429.png,-0.693886,0.123220,0.202412,0.978368,0.178661,-0.104165,0.005122,-178.407464,11.867737,20.863242
2430,rotate counter-clockwise slowly,19,frames/frame_002430.png,-0.693905,0.123246,0.202562,0.976970,0.186154,-0.104169,0.004964,-178.297069,11.852165,21.752645
2431,rotate counter-clockwise slowly,19,frames/frame_002431.png,-0.693943,0.122935,0.202625,0.975687,0.192893,-0.103940,0.004877,-178.209599,11.812401,22.551509
2432,rotate counter-clockwise slowly,22,frames/frame_002432.png,-0.694024,0.122665,0.202415,0.974472,0.199230,-0.103382,0.004833,-178.140314,11.736522,23.300807
2433,rotate counter-clockwise slowly,24,frames/frame_002433.png,-0.695069,0.121950,0.203011,0.973194,0.205600,-0.102972,0.004238,-178.004984,11.663679,24.061982
2434,rotate counter-clockwise slowly,25,frames/frame_002434.png,-0.694033,0.122735,0.202437,0.972669,0.208176,-0.102749,0.004617,-178.022467,11.642434,24.362642
2435,rotate counter-clockwise slowly,27,frames/frame_002435.png,-0.693982,0.122798,0.202742,0.971384,0.214209,-0.102511,0.004469,-177.938625,11.599541,25.081027
2436,slide up,29,frames/frame_002436.png,-0.694024,0.122499,0.202844,0.969006,0.225107,-0.101672,0.004241,-177.803778,11.475596,26.377213
2437,slide up,30,frames/frame_002437.png,-0.694029,0.122427,0.202820,0.967939,0.229808,-0.101312,0.004145,-177.746557,11.421968,26.937172
2438,slide up,33,frames/frame_002438.png,-0.693993,0.122448,0.202898,0.967458,0.231876,-0.101206,0.004093,-177.719017,11.403819,27.184058
2439,slide up,35,frames/frame_002439.png,-0.693934,0.122472,0.203141,0.966473,0.235990,-0.101112,0.003944,-177.655805,11.379421,27.677102
2440,slide up,38,frames/frame_002440.png,-0.694883,0.121751,0.203823,0.965919,0.238268,-0.101076,0.003455,-177.574496,11.356244,27.954818
2441,slide up,39,frames/frame_002441.png,-0.693645,0.122499,0.202998,0.965171,0.241353,-0.100887,0.003828,-177.585332,11.337819,28.318976
2442,slide up,41,frames/frame_002442.png,-0.694706,0.121621,0.203426,0.963936,0.246096,-0.101264,0.003086,-177.434163,11.346525,28.898708
2443,slide up,43,frames/frame_002443.png,-0.694714,0.121565,0.203182,0.962653,0.250864,-0.101777,0.002780,-177.327410,11.381812,29.478781
2444,slide up,44,frames/frame_002444.png,-0.694721,0.121578,0.203249,0.961339,0.255554,-0.102532,0.002403,-177.205487,11.441369,30.053430
2445,slide up,44,frames/frame_002445.png,-0.693730,0.122321,0.202537,0.960904,0.257089,-0.102772,0.002721,-177.215194,11.473025,30.237071
2446,slide up,48,frames/frame_002446.png,-0.693866,0.122286,0.202593,0.958932,0.264070,-0.103484,0.002578,-177.091976,11.527068,31.086471
2447,slide up,48,frames/frame_002447.png,-0.693860,0.122221,0.202695,0.958164,0.266794,-0.103613,0.002648,-177.062496,11.535127,31.415688
2448,slide up,49,frames/frame_002448.png,-0.694848,0.121338,0.203419,0.957400,0.269508,-0.103656,0.002353,-176.995018,11.522276,31.747090
2449,slide up,51,frames/frame_002449.png,-0.693807,0.122096,0.202864,0.957015,0.270899,-0.103573,0.002999,-177.052991,11.529169,31.907633
2450,slide up,50,frames/frame_002450.png,-0.693795,0.122166,0.202900,0.956779,0.271742,-0.103540,0.003120,-177.057290,11.526781,32.008022
2451,slide up,49,frames/frame_002451.png,-0.694915,0.121528,0.203816,0.956213,0.273688,-0.103655,0.002865,-177.001330,11.525268,32.247089
2452,slide up,48,frames/frame_002452.png,-0.694940,0.121597,0.204041,0.955755,0.275279,-0.103660,0.003103,-177.008275,11.528467,32.437219
2453,slide up,47,frames/frame_002453.png,-0.693905,0.122311,0.203500,0.955568,0.275915,-0.103665,0.003692,-177.066028,11.545993,32.508257
2454,slide up,47,frames/frame_002454.png,-0.693760,0.122330,0.203341,0.954446,0.279721,-0.103803,0.003848,-177.032136,11.554576,32.969031
2455,slide up,46,frames/frame_002455.png,-0.693689,0.122343,0.203093,0.952608,0.285774,-0.104201,0.003724,-176.930334,11.575136,33.708757
2456,slide up,46,frames/frame_002456.png,-0.695053,0.121454,0.203931,0.946927,0.303467,-0.105976,0.002453,-176.506669,11.665166,35.895710
